84.99556,33.80472
84.99361,33.80417
84.97917,33.80111
84.97111,33.79972
84.95333,33.79500
84.94972,33.79417
84.91861,33.78639
84.91111,33.78389
84.90167,33.78083
84.90167,33.73056
84.91111,33.72889
84.91111,33.72333
84.90167,33.72194
84.90139,33.72111
84.90278,33.64917
84.90583,33.57333
84.84583,33.57361
84.83000,33.57389
84.83000,33.57667
84.82417,33.57361
84.80889,33.57417
84.82444,33.56333
84.83250,33.54694
84.81528,33.52472
84.81472,33.52250
84.81500,33.52111
84.81583,33.52028
84.81806,33.51833
84.82750,33.51333
84.84611,33.51417
84.84611,33.51417
84.84917,33.51306
84.85083,33.51139
84.85528,33.49583
84.85639,33.49500
84.85694,33.49444
84.87667,33.49194
84.90250,33.47583
84.90944,33.45944
84.91917,33.45556
84.92056,33.44611
84.92139,33.44528
84.93528,33.43750
84.93611,33.43722
84.93750,33.43667
84.94333,33.43667
84.95444,33.43944
84.98278,33.45750
84.98389,33.45722
84.98556,33.44222
85.01528,33.42556
85.01667,33.42556
85.04639,33.42611
85.29389,33.42806
85.33833,33.65306
85.28972,33.65222
85.13917,33.70000
85.13917,33.70000
85.12972,33.69167
85.11667,33.69139
85.10167,33.69667
85.06639,33.71083
85.06667,33.71500
85.05083,33.71472
85.04944,33.81222
85.03806,33.81194
85.03139,33.81056
85.02278,33.80917
