83.66639,34.50361
83.66639,34.50361
83.61472,34.43111
83.62333,34.41917
83.64278,34.41556
83.64472,34.41361
83.65528,34.40056
83.66056,34.37833
83.66972,34.36639
83.66972,34.36611
83.66639,34.36222
83.65139,34.34917
83.64889,34.32111
83.64444,34.31528
83.63972,34.31139
83.63833,34.31028
83.63833,34.31028
83.62528,34.30639
83.62000,34.29528
83.77361,34.16472
83.81528,34.12972
83.81778,34.12750
83.82167,34.12500
83.82722,34.12194
83.86806,34.09833
83.96778,34.13417
84.06306,34.16778
84.04889,34.19111
84.03083,34.19528
84.02944,34.19528
84.01361,34.19139
84.01222,34.19139
84.00833,34.19194
83.98972,34.19528
83.98889,34.19583
83.97889,34.21306
83.97806,34.21361
83.96694,34.21583
83.96667,34.21639
83.96472,34.22000
83.97194,34.22778
83.94972,34.24000
83.94944,34.24083
83.95389,34.26806
83.92722,34.27944
83.92556,34.28611
83.93167,34.29778
83.93222,34.29806
83.94639,34.29722
83.94667,34.29778
83.95333,34.31667
83.94556,34.32917
83.94611,34.32972
83.95722,34.33389
83.96028,34.34250
83.96083,34.34306
83.96694,34.33972
83.98139,34.35778
83.97722,34.37944
83.98444,34.38361
83.97139,34.40167
83.97167,34.40250
83.98472,34.41111
83.98472,34.41167
83.98472,34.41278
83.98333,34.41694
83.97972,34.41861
83.97306,34.42889
83.93139,34.45111
83.92056,34.45111
83.92056,34.45556
83.92056,34.46000
83.93194,34.46944
83.90972,34.46917
83.91000,34.45972
83.88750,34.46000
83.88750,34.46889
83.84333,34.49694
83.84333,34.50556
83.83222,34.50528
83.82167,34.50528
83.78861,34.50472
83.78861,34.50500
83.78861,34.51417
83.77778,34.50472
