82.99194,32.14917,DODGE
82.99083,32.14722,DODGE
82.98889,32.14833,DODGE
82.94639,32.16833,DODGE
82.88694,32.19806,DODGE
82.88472,32.19611,DODGE
82.87167,32.18278,DODGE
82.92167,32.14056,DODGE
82.92778,32.13528,DODGE
82.93444,32.15333,DODGE
82.95417,32.13639,DODGE
82.95556,32.13528,DODGE
82.94194,32.12417,DODGE
83.01694,32.05972,DODGE
83.12139,31.97250,DODGE
83.20583,31.90028,DODGE
83.21833,31.91583,DODGE
83.21417,31.92167,DODGE
83.23250,31.93083,DODGE
83.22667,31.93833,DODGE
83.24056,31.94167,DODGE
83.23556,31.95083,DODGE
83.24444,31.94500,DODGE
83.24500,31.94500,DODGE
83.26167,31.95194,DODGE
83.26222,31.95250,DODGE
83.28472,31.97583,DODGE
83.28444,31.98417,DODGE
83.29222,31.98361,DODGE
83.27861,31.99472,DODGE
83.27861,31.99528,DODGE
83.27889,31.99611,DODGE
83.29417,32.00111,DODGE
83.29583,32.00167,DODGE
83.28972,32.00583,DODGE
83.29694,32.01111,DODGE
83.29639,32.01694,DODGE
83.29000,32.02722,DODGE
83.29722,32.02722,DODGE
83.29444,32.03861,DODGE
83.30861,32.04972,DODGE
83.30056,32.05556,DODGE
83.30000,32.06667,DODGE
83.30528,32.07333,DODGE
83.29500,32.07889,DODGE
83.29528,32.07917,DODGE
83.30306,32.07750,DODGE
83.31028,32.09250,DODGE
83.31750,32.08556,DODGE
83.32417,32.10361,DODGE
83.33722,32.10583,DODGE
83.30917,32.12583,DODGE
83.30500,32.13361,DODGE
83.32500,32.15056,DODGE
83.29111,32.17889,DODGE
83.34639,32.22639,DODGE
83.36028,32.22611,DODGE
83.38083,32.20889,DODGE
83.38472,32.21194,DODGE
83.38806,32.21472,DODGE
83.36028,32.23806,DODGE
83.37389,32.24972,DODGE
83.34667,32.27222,DODGE
83.33972,32.27806,DODGE
83.34639,32.28361,DODGE
83.33917,32.28972,DODGE
83.33222,32.28417,DODGE
83.28389,32.32444,DODGE
83.30472,32.34194,DODGE
83.30444,32.34222,DODGE
83.28333,32.35861,DODGE
83.25000,32.38833,DODGE
83.17333,32.45250,DODGE
83.13889,32.42306,DODGE
