83.47000,34.48417
83.46000,34.48111
83.45167,34.47889
83.43472,34.47389
83.41417,34.46806
83.39833,34.46083
83.38306,34.42944
83.38306,34.39250
83.38722,34.37944
83.39389,34.32472
83.33944,34.26389
83.33861,34.26250
83.33833,34.26222
83.33833,34.26194
83.33806,34.26111
83.33806,34.26000
83.34306,34.23917
83.35472,34.22389
83.36417,34.21194
83.36611,34.21028
83.37278,34.20583
83.40278,34.19750
83.42278,34.21250
83.42500,34.21778
83.48028,34.26194
83.48972,34.25694
83.49389,34.26056
83.49472,34.26111
83.49667,34.26028
83.50250,34.25639
83.52889,34.25639
83.56167,34.25278
83.57389,34.25889
83.59250,34.27167
83.59278,34.27194
83.59778,34.28167
83.61694,34.29139
83.61806,34.29222
83.62000,34.29528
83.62528,34.30639
83.63833,34.31028
83.63833,34.31028
83.63972,34.31139
83.64278,34.31361
83.64444,34.31528
83.64444,34.31528
83.64889,34.32111
83.65139,34.34917
83.66639,34.36222
83.66972,34.36583
83.66972,34.36611
83.66972,34.36639
83.66056,34.37833
83.66000,34.39083
83.65528,34.40056
83.64472,34.41361
83.64278,34.41556
83.62333,34.41917
83.61472,34.43111
83.60722,34.44389
83.58500,34.45306
83.55222,34.48583
83.53722,34.49194
83.51583,34.48889
