84.69667,33.22306
84.67472,33.22278
84.66944,33.22972
84.65139,33.22944
84.65139,33.22250
84.63333,33.22333
84.61611,33.22194
84.51194,33.22111
84.50222,33.22083
84.50056,33.21889
84.49833,33.20139
84.49056,33.19778
84.49028,33.19750
84.49694,33.18333
84.50750,33.17528
84.50694,33.15500
84.51250,33.14972
84.51750,33.14194
84.51750,33.14139
84.51083,33.13083
84.51083,33.12639
84.51833,33.12222
84.51861,33.10167
84.52889,33.09806
84.52889,33.09750
84.52833,33.09278
84.51083,33.08444
84.52472,33.07944
84.52528,33.07861
84.52361,33.05444
84.53639,33.04000
84.53750,33.03611
84.53833,33.01222
84.53833,33.01111
84.52694,33.00056
84.52694,33.00000
84.53139,32.99389
84.53028,32.98500
84.52139,32.97556
84.52139,32.97472
84.52694,32.97056
84.53444,32.96417
84.53417,32.96278
84.51889,32.95083
84.51889,32.94833
84.52806,32.92778
84.52694,32.91417
84.51194,32.91306
84.51167,32.91222
84.50694,32.88167
84.50694,32.87750
84.55806,32.85167
84.57056,32.84528
84.64222,32.84472
84.70056,32.84472
84.71667,32.85056
84.75139,32.86278
84.76778,32.86778
84.84750,32.86833
84.86194,32.86861
84.86167,32.87250
84.86167,32.96083
84.86444,32.96083
84.86472,32.96861
84.86333,33.03583
84.86361,33.07667
84.86250,33.18889
84.86222,33.19111
84.85222,33.19111
84.85222,33.20778
84.85222,33.22361
84.71500,33.22306
84.71500,33.23111
84.69667,33.23139
84.69694,33.22306
